"RegionName","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"Redmond","WA","Seattle-Tacoma-Bellevue","King County",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,3200,3349.5,3495,3262.5,3295,3250,3199.5,3000,2995,2950,3125,3200,3200,3365,3395,3500,3400,3225,3175,3125,3260
"Walnut Creek","CA","San Francisco-Oakland-Hayward","Contra Costa County",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4497.5,4097.5,4195,3900,4095,4200,3800,3825,3850,3850,4000,3997.5,4000,4200,4200,3975,4050,4050,3950
"Conyers","GA","Atlanta-Sandy Springs-Roswell","Rockdale County",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.5,1450,1500,1500,1489,1400,1450,1447.5,1462.5,1498,1500,1498,1545,1521.5,1501.5,1545,1505,1509,1507,1595,1552.5,1575,1695
"Quincy","MA","Boston-Cambridge-Newton","Norfolk County",209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2600,2550,2575,2550,2625,2750,2500,2600,2625,2650,2800,2600,2600,2625,2650,2850,2700,2600
"Johns Creek","GA","Atlanta-Sandy Springs-Roswell","Fulton County",210,,,,,,,,,,,,,,,,,2000,1895,1950,1800,1850,1850,1800,1825,1797.5,1875,1870,1850,1850,1850,1887.5,1795,1797.5,1795,1850,1850,1825,1800,1849,1800,2000,2000,1900,1950,1944.5,1800,1900,1875,1972.5,1985,1900,2000,1995,1950,2000,1922.5,1900,1880,1995,1970,1900,1950,2000,2000,2000,2065,2000,2000,2000,2097.5,2000,2000,1950,2000,2200,2000,2000,2100,2200,2107.5,2100,2000,2000,2000,2125,2104.5,2100,2130,2100,2140,2150,2100,2100,2100,2100,2100,2100,2100,2170,2120,2126,2100,2100,2170,2200,2100
"Canton","GA","Atlanta-Sandy Springs-Roswell","Cherokee County",211,,,,,,,,,,,,,,,,,1500,1500,1575,1600,1500,1500,1450,1450,1462.5,1475,1450,1500,1500,1497.5,1550,1450,1450,1490,1400,1400,1425,1425,1450,1412.5,1475,1475,1475,1475,1470,1425,1400,1395,1404.5,1450,1400,1450,1400,1425,1450,1450,1475,1495,1495,1490,1492.5,1475,1500,1500,1500,1534.5,1575,1525,1500,1499,1495,1488.5,1487,1500,1562.5,1550,1500,1550,1575,1500,1572.5,1500,1500,1512.5,1510,1590,1580,1610,1615,1602,1600,1595,1597.5,1595,1630,1650,1640,1607,1670,1690,1600,1600,1595,1537.5,1600,1630
"Kirkland","WA","Seattle-Tacoma-Bellevue","King County",212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,3097.5,3300,3197.5,3200,2997.5,2995,3000,2800,2800,2800,2800,2995,3048,3200,3400,3100,2985,3175,2897.5,2982.5,3049.5
"Stafford","VA","Washington-Arlington-Alexandria","Stafford County",213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050,2100,2050,2200,2200,2150,2172.5,2125,2197.5,2200,2200,2190,2150,2150,2200,2250,2200,2200,2300,2200,2170,2200,2197.5
"Tomball","TX","Houston-The Woodlands-Sugar Land","Harris County",214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1750,1800,1800,1800,1772.5,1700,1750,1785,1750,1750,1715,1750,1695,1725,1775,1825,1850,1785,1787.5,1800,1800,1795,1750,1700,1825,1995,1925,1800,1797.5,1870,1650,1849,1695,1695,1650,1649.5,1675,1725,1800,1700,1795,1795,1800,1800,1800,1800,1850,1850,1850,1850,1872.5,1895,1895,1850,1820,1797.5,1785
"Oviedo","FL","Orlando-Kissimmee-Sanford","Seminole County",215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1925,1900,1995,2100,2100,2015,1950,1912.5,1881,1924,1897.5,1972.5,2042.5,1995,1982.5,1995,1995,2100,2126,2112.5,2100,2050
"Mount Pleasant","SC","Charleston-North Charleston","Charleston County",216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822.5,2800,2850,2900,2900,2900,2862.5,2800,2695,2700,2650,2650,2750,2725,2900,2912.5,3099.5,3100,2995,2750,2750,2750,2750
"Brandon","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1650,1669,1649.5,1649.5,1630,1650,1610,1595,1595,1595,1662.5,1697.5,1675,1695,1700,1740,1710,1722.5,1695,1700,1697.5,1707.5
"Somerville","MA","Boston-Cambridge-Newton","Middlesex County",218,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,2875,3000,3000,2950,2800,2700,2700,2675,2700,2700,2900,3000,3000,3000,3150,3000,3000,2975,2800,2800,2800,2825,3000,3150,3150,3200,3275,3200,3200,3087.5,2950,2950,2900,3000,3200,3250,3250,3350,3400,3200,3150,3200,3162.5,3100,3150,3075,3400,3450,3600,3650,3600,3600,3385,3200,3075,3100,3200,3500,3647.5,3700,3700,3700,3650,3600,3500,3500,3500,3400,3475,3600,3950,4000,4000,3950,3900,3900,3840,3800,3800
"Missouri City","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,1950,1900,1850,1900,1850,1875,1885,1897.5,1900,1895,1850,1850,1825,1850,1895,2000,1975,1897.5,1895,1850,1875,1850
"Richmond","TX","Houston-The Woodlands-Sugar Land","Fort Bend County",220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1700,1800,1925,1950,2000,2097.5,2097.5,1972.5,1950,2000,2100,2000,1950,2000,2100,1997.5,1950,1900,1895,1950,1900,1900,1962.5,1925,1950,1997,1850,1995,1899,1875,1900,1997.5,1897.5,1825,1950,1950,1900,1950,1985,1950,1950,2000,1997,1999,2000,1972.5,1895,1850,1900,1900,1950,1950,2095,2095,2000,2000,2000
"Homestead","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",221,,,,,,,,,,,,1450,1425,1600,1600,1550,1450,1467.5,1500,1500,1550,1500,1472.5,1495,1450,1475,1450,1425,1450,1450,1350,1450,1450,1500,1500,1550,1570,1600,1600,1585,1592.5,1650,1585,1550,1562.5,1600,1600,1600,1550,1550,1550,1500,1600,1600,1600,1600,1600,1650,1650,1600,1600,1650,1625,1675,1600,1595,1750,1750,1612.5,1650,1750,1762.5,1800,1800,1799,1799,1850,1800,1800,1800,1820,1650,1800,1787.5,1837.5,1800,1800,1850,1825,1850,1850,1900,1900,1850,1900,1860,1800,1897,1900,1950,1962.5,1947.5,1950,1925,1922.5,1945
"Smyrna","GA","Atlanta-Sandy Springs-Roswell","Cobb County",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,2000,2187,2186,2100,2035,2162.5,2000,2100,2000,2000,2056,2000,2150,2200,2200,2000,2100,2420,2150,2100,2000,2025
"San Ramon","CA","San Francisco-Oakland-Hayward","Contra Costa County",223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3322.5,3500,3400,3500,4000,4025,3700,3675,3745,3600,3495,3500,3597.5,3695,3937.5,3975,3800,4150,3972.5,3800,3595,3850,3850,3897.5,3800,3925,3950,4000,4050,4295,4200,4100,4100,3985,3850,3900,3995,4020,4000,3975,4000,4050,3980,3880,3850,3795,3800
"Newport Beach","CA","Los Angeles-Long Beach-Anaheim","Orange County",224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7500,7500,6600,6000,6000,6200,6900,6800,7995,7647.5,7800,7900,7650,6875,7500,7500,7495,7050,7500,8250,7700,8375,7000,7000,7900,8250
"Atascocita","TX","Houston-The Woodlands-Sugar Land","Harris County",225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780,1625,1600,1599,1600,1600,1695,1700,1595,1595,1600,1595,1650,1687.5,1709,1719,1697,1695,1697.5,1695,1754.5,1747.5,1750,1750,1722.5,1750,1762.5,1887,1750,1729,1700,1709.5,1705,1700,1729,1625,1700,1717,1695,1710,1775,1795,1750,1750,1735,1742.5,1700,1705,1750,1750,1795,1917.5,1860,1832.5,1822.5,1800,1745,1655,1650
"Snellville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",226,,,,,,,,,,,,,,,,,1300,1225,1195,1200,1300,1300,1200,1200,1300,1300,1300,1250,1250,1200,1250,1200,1200,1246.5,1200,1200,1250,1250,1250,1250,1250,1250,1295,1300,1315,1275,1275,1250,1250,1250,1250,1295,1300,1325,1300,1300,1300,1300,1357.5,1347.5,1350,1375,1395,1400,1399,1400,1397.5,1350,1347.5,1325,1350,1350,1382.5,1395,1415,1402.5,1470,1487.5,1439.5,1400,1438.5,1475,1399,1400,1459,1495,1499.5,1499,1557,1529,1500,1500,1495,1500,1500,1550,1525,1524.5,1550,1539,1556,1595,1577,1559,1559,1540
"Kendall","FL","Miami-Fort Lauderdale-West Palm Beach","Miami-Dade County",227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2650,2687.5,2850,2875,3100,3400,3400,3300,3000,3000,3000,2950,2850,2800,3250,3400,3000,2950,2850,2700,2700
"Alpharetta","GA","Atlanta-Sandy Springs-Roswell","Fulton County",228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2382.5,2307.5,2350,2200,2200,2465,2350,2150,2007.5,2147.5,2295,2150,2100,2150,2150,2250,2400,2400,2425,2400,2325,2400,2275
"Lake Forest","CA","Los Angeles-Long Beach-Anaheim","Orange County",229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3475,3550,3500,3400,3600,3650,3700,3600,3650,3850,3950,3700,3700,3800,3695,3600,3600,3597.5
"Rochester Hills","MI","Detroit-Warren-Dearborn","Oakland County",230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2600,2600,2575,2500,2500,2500,2500,2500,2447.5,2550,2600,2500,2500,2600,2600,2500,2500
"Pleasanton","CA","San Francisco-Oakland-Hayward","Alameda County",231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3950,3900,3800,3800,3650,3650,3800,3850,3795,3797.5,3850,3850,3800,4000,4099,3875,3750,3800,3600
"Mooresville","NC","Charlotte-Concord-Gastonia","Iredell County",232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1712.5,1700,1737.5,1795,1792,1775,1795,1795,1747.5,1650,1662.5,1675,1675,1695,1650,1637.5,1722.5,1775,1740,1740,1695,1725,1737.5
"Chino Hills","CA","Riverside-San Bernardino-Ontario","San Bernardino County",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2700,2600,2695,2700,2650,2600,2795,2800,2800,2800,2825,2795,2750,2700,2695,2700,2750,2750,2750,2825,2872.5,2950,2850,2850,2950
"Lake Elsinore","CA","Riverside-San Bernardino-Ontario","Riverside County",234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1895,1850,1850,1900,2000,2000,1950,1912.5,1995,2000,2045,2000,2000,1997.5,2000,2100,2125,2100,2100,2145,2050,2050,2100,2145,2147.5,2150
"Suwanee","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",235,,,,,,,,,,,,,,,,,,,,,1500,1600,1547.5,1547.5,1597.5,1500,1550,1600,1625,1600,1650,1600,1700,1649,1600,1595,1600,1500,1600,1600,1695,1650,1595,1597.5,1627.5,1650,1722.5,1700,1700,1700,1650,1650,1650,1750,1797.5,1800,1762.5,1750,1700,1700,1700,1750,1800,1800,1750,1812.5,1750,1725,1800,1700,1850,1850,1850,1825,1800,1795,1800,1750,1834.5,1825,1750,1850,1762.5,1790,1799,1799,1850,1892.5,1900,1900,1850,1895,1872.5,1899.5,1872.5,1850,1850,1850,1899,1900,1900,1897,1900,1887.5,1862.5,1895
"Brentwood","CA","San Francisco-Oakland-Hayward","Contra Costa County",236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,2400,2472.5,2500,2495,2450,2400,2437.5,2375,2400,2400,2400,2550,2695,2600,2600,2600,2695,2600,2525,2595,2595,2500,2600,2772.5,2700,2700,2700,2700,2600,2647.5,2700
"Castle Rock","CO","Denver-Aurora-Lakewood","Douglas County",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2495,2500,2500,2597.5,2500,2495,2450,2395,2447.5,2495,2495,2495,2625,2800,2595,2572.5,2675,2550,2547.5,2525,2545,2497.5,2495
"Yorba Linda","CA","Los Angeles-Long Beach-Anaheim","Orange County",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3500,3550,3900,3947.5,3600,3590,3350,3475,3625,3500,3500,3500,3500,3600,3600,3700,3525,3575,3600,3825,3600
"Redondo Beach","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700,4700,4495,4900,4950,4900,4650,4750,4900,4500,4500,4950,4972.5,4875,4822.5,5300,4999,4750,4700,4645,4600,4600
"Palm Beach Gardens","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3500,3594.5,3447.5,3650,3322.5,3450,3200,3500,3400,3000,2800,2800,2900,2975,3000,3000,2900,2825,2775,2700,2850
"Orange Park","FL","Jacksonville","Clay County",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450,1400,1495,1462.5,1525,1550,1595,1632.5,1595,1525,1562.5,1595,1595,1550,1560,1595,1675,1637.5,1600,1650,1695,1615,1650,1600,1600
"Jupiter","FL","Miami-Fort Lauderdale-West Palm Beach","Palm Beach County",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3650,3800,3750,3980,3800,3800,3675,4100,3750,3750,4000,3950,4100,3900,3700,3700,3600,3900,3900,4000,4000,3750,4125
"Weston","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County",243,,,,,,,,,,,,2600,2600,2625,2700,2800,2800,2800,2750,2700,2700,2700,2612.5,2700,2600,2500,2650,2750,2700,2762.5,2700,2650,2775,2700,2700,2550,2575,2800,2612.5,2750,2750,2800,2900,2995,2950,2800,2850,2800,2800,2750,2750,2800,2875,3000,2900,2900,2875,3000,3000,3100,3125,3100,3150,3150,3000,3100,3200,3100,3100,3150,3200,3200,3050,2900,2997.5,3125,2950,3100,3100,3050,3125,2999.5,2950,2900,2999.5,3000,3050,3100,3075,3100,3000,3000,3125,3150,3150,3150,3125,3075,3187.5,3200,3200,3200,3250,3200,3100,3150
"Arcadia","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3800,4000,3837.5,3890,3825,3600,3850,3989,4100,4000,3990,3974.5
"Manhattan","KS","Manhattan","Riley County",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495,1480,1300,1250,1250,1300,1250,1350,1450,1472.5,1450,1250,1400,1300,1375,1400,1400,1295,1250,1297.5,1300,1300,1400,1300,1387.5,1400,1400,1400,1400,1400,1400,1400,1300,1250,1300,1400,1400,1437.5,1400,1377.5,1375,1400,1375,1450,1400,1400,1440,1350,1450,1440,1450,1400,1350,1350,1400,1350,1300,1225,1200,1400,1400,1400,1440,1395,1395,1350,1300,1255,1200,1200,1300,1399
"West Bloomfield","MI","Detroit-Warren-Dearborn","Oakland County",246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2494.5,2499.5,2500,2550,2500,2500,2500,2500,2500,2725
"Ewa Beach","HI","Urban Honolulu","Honolulu County",247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3200,3200,3287.5,3350,3300,3275,3300,3225,3175,3000,3000,3050,3200,2950,3200,3200,3300,3425,3287.5,3300,3500,3150,3100
"Valrico","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County",248,,,,,,,,,,,,,,1672.5,1595,1550,1550,1695,1600,1600,1600,1600,1600,1595,1570,1600,1600,1600,1650,1600,1500,1500,1525,1500,1600,1670,1700,1772.5,1797.5,1750,1750,1750,1700,1685,1685,1700,1700,1750,1700,1700,1695,1750,1700,1700,1750,1775,1700,1700,1675,1650,1650,1650,1675,1742.5,1757.5,1750,1700,1750,1695,1700,1700,1800,1800,1795,1795,1825,1745,1750,1700,1747,1745,1722.5,1772.5,1785,1795,1797.5,1865,1935,1969.5,1870,1825,1800,1800,1775,1755,1747.5,1825,1860,1850,1920,1995,1897.5,1897.5,1845,1875,1849
"Laguna Niguel","CA","Los Angeles-Long Beach-Anaheim","Orange County",249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4150,4150,4300,4300,4400,4300,4400,4200,3974.5,3950,4000,4345,4447.5,4100,4275,4500,4550,4250,4250,4150,4250,4225
"West Hartford","CT","Hartford-West Hartford-East Hartford","Hartford County",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2112,2150,2500,2500,2200,2300,2350,1950,2225,2200,2075,2000,2200,2200,2400,2500,2500,2287.5,2100,1800,1950,2100
"Waltham","MA","Boston-Cambridge-Newton","Middlesex County",251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900,2850,2800,2725,2500,2500,2800,3200,3200,3000,3000,3100,3000,2800,2800,2800
"Mansfield","TX","Dallas-Fort Worth-Arlington","Tarrant County",252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2147.5,2095,2095,1999.5,1972.5,1900,1950,1950,1950,1950,1997.5,2100,2125,2050,2095,1980,1947,1895,1995
"San Clemente","CA","Los Angeles-Long Beach-Anaheim","Orange County",253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4200,4000,4050,4350,4000,4099,4300,4300,4550,4550,4475,4400,4225,4300,4475,4349.5,4100,4300,4200,4100,4000,3975
"Huntersville","NC","Charlotte-Concord-Gastonia","Mecklenburg County",254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925,1862.5,1825,1897,1875,1895,1855,1875,1895,1850,1800,1795,1797.5,1800,1819,1850,1837.5,1845,1975,1995,1990,1895,1845
"Greenwich","CT","Bridgeport-Stamford-Norwalk","Fairfield County",255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6850,7500,6800,6700,6700,6500,6300,5950,5950,5950,5950,5850,6500,6500,6800,6800,6500,6500,6500,6000,6500,6000,6500,6800,6800,6500,6500,6500,6800,6075,5500,5000,5200,5800,6500,6500,6500,5950,5950,5900,5900,5500,5900
"Sammamish","WA","Seattle-Tacoma-Bellevue","King County",256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2895,2962.5,2850,2897.5,2922.5,2900,3072.5,3195,3200,3050,3100,2995,2995,3000,3000,3000,3000,3000,3300,3122,3200,3100,2997.5,2995,3025,2990
"Fairfield","CT","Bridgeport-Stamford-Norwalk","Fairfield County",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2995,3300,3300,3100,3300,3300,3100,3350,3700,3500,3200,3500,3200,3200
"Brookline","MA","Boston-Cambridge-Newton","Norfolk County",258,,,,,,,,,,,,,,3000,3095,3000,3000,3100,3000,3149.5,3000,3225,3250,3400,3300,3400,3400,3500,3300,3300,3300,3300,3500,3550,3650,3625,3500,3500,3600,3600,3600,3697,3600,3600,3500,3700,3700,3700,3800,3800,3899,3800,3800,3800,3800,3700,3600,3800,3900,3950,3950,3900,3900,3900,3900,3850,3700,3600,3600,3750,4000,4200,4000,4000,4000,3900,3850,3850,3700,3800,3800,3700,3850,4050,4050,3950,4000,4000,4000,4000,4000,4000,4000,4100,4500,4500,4500,4200,4000,4100,4100,4100,4200,4000,4000,4200
"Clayton","NC","Raleigh","Johnston County",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1595,1600,1720,1695,1697.5,1629,1710,1622.5,1555,1582.5,1590,1592.5,1595,1663,1695,1695,1699,1650,1635,1699.5,1675,1595
"Medford","MA","Boston-Cambridge-Newton","Middlesex County",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700,2675,2800,2700,2800,2800,2600,2600,2600,2600,2600,2500,2400,2600,2300,2600,2700,2775,2800,2800,2800,2700,2700,2700,2500,2500,2700,2750,2800,2825,3000,2850,2800,2800,2800,2800,2700,3000,3000,2875,2987.5,3100,3200,3000,2800,2600,2800,2650,2725,2800,3000,2950,3000,3100,3200,3200,3000,3000,3200,3300,3200,3200,3400,3400,3400,3250,3250,3200,3200,3300,3400,3400
"Buford","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1547.5,1595,1610,1650,1650,1650,1650,1625,1650,1650,1625,1600,1650,1695,1697.5,1700,1750,1750,1730,1677.5,1695,1680,1700
"McLean","VA","Washington-Arlington-Alexandria","Fairfax County",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3600,3900,3800,3880,3900,3900,4125,3800,3750,3500,3600,3625,3775,3600,3750,3800,3799,3800,3797.5,3800,3800,3642.5,3600
"Loganville","GA","Atlanta-Sandy Springs-Roswell","Gwinnett County",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449.5,1450,1479,1495,1501,1530,1600,1500,1515,1500,1495,1500,1538.5,1550,1595,1595,1642.5,1649,1585,1595,1595,1585,1599
"Danville","CA","San Francisco-Oakland-Hayward","Contra Costa County",264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4400,4300,4500,4300,4295,4800,4800,4700,4600,4495,4295,4200,4450,4200,4200,4295,4500,4800,4700,4900,4700,4700,4500,4497.5
